brand_name_key,brand_name,n_paid_prescribers,payment_usd,observed_brand_fills,expected_brand_fills,oe_ratio
AURYXIA,Auryxia,2264.0,404215.73999999993,58423.19999999999,13496.070014756884,4.328904631949808
ORLADEYO,Orladeyo,1250.0,585708.2500000001,282.0,17.890124103850578,15.762886739243122
XULANE,Xulane,1561.0,42892.64999999998,118.19999999999999,28.024418088958527,4.217750378430522
XHANCE,Xhance,5180.0,1292368.93,6587.0,1143.2763579646105,5.761511601382994
AFREZZA,Afrezza,2919.0,639316.6299999999,3048.7,164.5255463639098,18.53025300555246
ODACTRA,Odactra,1337.0,63221.27,215.0,29.33715988890187,7.32858943449852
TRIJARDY XR,Trijardy Xr,7499.0,229760.1,2786.6,615.4207523363306,4.527959106710638
SANCUSO,Sancuso,130.0,2994.8199999999997,88.0,8.146444919992183,10.802258023501674
ZILXI,Zilxi,2540.0,373117.4299999998,23.0,0.0,
DOVATO,Dovato,2533.0,2588941.3500000006,42137.3,3148.338989373977,13.383978072951631
PLENVU,Plenvu,1717.0,147693.54999999996,9579.0,3555.1310203313383,2.694415464639398
AUSTEDO,Austedo,9317.0,4607743.770000001,43207.7,6343.782666692817,6.811030936929201
NINLARO,Ninlaro,915.0,581716.79,3549.7000000000003,1079.1127147508962,3.289461750823145
JAKAFI,Jakafi,2755.0,1790259.4600000002,20454.0,11231.671636861456,1.8211002477023628
INVEGA,Invega,2418.0,136120.86000000004,3053.5,1588.3903274598424,1.9223864230419765
INBRIJA,Inbrija,1475.0,777729.6199999999,2438.4999999999995,559.0002654452194,4.362251953597625
MEKTOVI,Mektovi,1287.0,89508.49000000002,463.0,277.36290404392025,1.669293165198055
MAVENCLAD,Mavenclad,531.0,1977366.9399999997,821.6,11.985034559079278,68.55215944100853
APOKYN,Apokyn,1028.0,375902.2500000001,835.9,136.1235519709049,6.1407448446442645
TWINRIX,Twinrix,43.0,735.1099999999999,0.0,1.682515755961691,0.0
MOTOFEN,Motofen,761.0,19445.68,66.0,10.644009846364593,6.20067070142198
GILENYA,Gilenya,415.0,306491.26999999996,2767.0,965.4853556484165,2.865916074036869
SUNOSI,Sunosi,9032.0,1123007.9000000001,3544.1,241.40780924638997,14.680966664101396
PROLENSA,Prolensa,1821.0,123045.98000000004,93615.00000000012,24089.612212245036,3.886114860429945
ESTROGEL,Estrogel,357.0,7868.419999999999,62.3,9.975430198915982,6.245344687667712
MAYZENT,Mayzent,1707.0,254420.12999999995,2589.3999999999996,519.0613243233846,4.988620570749279
CRYSVITA,Crysvita,1591.0,68400.95999999999,122.6,68.1487870786945,1.7990048723600642
NUZYRA,Nuzyra,4891.0,836117.3400000003,522.0,36.60185835861339,14.261570953190674
POMALYST,Pomalyst,956.0,35413.619999999995,5290.0,4029.700265623446,1.3127527238509313
ZILRETTA,Zilretta,3639.0,532279.78,87.0,17.731516928608045,4.906517606490516
GAMUNEX C,Gamunex-C,737.0,153482.05000000005,8108.499999999999,1861.3049119647299,4.356352335330671
ONGENTYS,Ongentys,2895.0,923076.38,5564.799999999999,454.7524610765065,12.236987100249667
RASUVO,Rasuvo,30.0,605.92,389.7,89.87790535434335,4.33588208874705
VERZENIO,Verzenio,2218.0,875020.3699999999,3666.8,1832.2642392232578,2.0012397346981174
XADAGO,Xadago,929.0,45017.23999999998,3269.8,371.69882188308253,8.796907085781704
ZOMIG,Zomig,218.0,6845.54,98.0,6.381345656701957,15.3572624446501
FINACEA,Finacea,749.0,24720.339999999997,49.0,19.210536698253545,2.550683552971982
MEKINIST,Mekinist,1830.0,105522.04999999996,538.0,576.7277087566544,0.9328492316761648
DIFICID,Dificid,5781.0,215349.42000000004,94.0,25.325490769663006,3.71167535724919
LUMIZYME,Lumizyme,94.0,39150.96,41.0,1.2141626870800806,33.768127151560066
TRUXIMA,Truxima,77.0,1738.48,31.0,2.738333921200734,11.32075228663376
QINLOCK,Qinlock,1056.0,225081.82999999996,130.5,16.373681833514674,7.97010723225881
HAEGARDA,Haegarda,1272.0,407912.73999999993,1281.5,244.35351584205762,5.244450834209895
TABRECTA,Tabrecta,1470.0,87310.37000000001,102.0,81.29335467358236,1.2547151044456357
ESTRING,Estring,2372.0,79523.59000000001,11519.900000000001,12787.610787975638,0.9008641403781477
NUBEQA,Nubeqa,3042.0,566477.0200000001,5520.0,786.5904039930392,7.0176294701515936
PLEGRIDY,Plegridy,1136.0,670753.17,158.0,29.8975788484468,5.2847088655878975
NEULASTA,Neulasta,230.0,16156.180000000004,0.0,33.725580437979474,0.0
